timestamp; area; px1; py1; px2; py2; px3; py3; px4; py4;
193; 11183.00; 149.00; 20.00; 43.00; 23.00; 44.00; 126.00; 149.00; 129.00;
194; 11183.00; 149.00; 20.00; 43.00; 23.00; 44.00; 126.00; 149.00; 129.00;
195; 11130.50; 149.00; 20.00; 43.00; 23.00; 44.00; 126.00; 149.00; 128.00;
196; 11130.50; 149.00; 20.00; 43.00; 23.00; 44.00; 126.00; 149.00; 128.00;
197; 11183.00; 149.00; 20.00; 43.00; 23.00; 44.00; 126.00; 149.00; 129.00;
198; 11183.50; 149.00; 20.00; 42.00; 24.00; 44.00; 126.00; 149.00; 129.00;
199; 11236.00; 149.00; 20.00; 42.00; 23.00; 44.00; 126.00; 149.00; 129.00;
200; 11183.50; 149.00; 20.00; 42.00; 24.00; 44.00; 126.00; 149.00; 129.00;
201; 11130.50; 149.00; 20.00; 43.00; 23.00; 44.00; 126.00; 149.00; 128.00;
202; 11130.50; 149.00; 20.00; 43.00; 23.00; 44.00; 126.00; 149.00; 128.00;
203; 11078.50; 148.00; 19.00; 43.00; 23.00; 45.00; 126.00; 149.00; 128.00;
204; 11183.00; 149.00; 19.00; 43.00; 22.00; 44.00; 125.00; 149.00; 128.00;
205; 11183.00; 149.00; 19.00; 43.00; 22.00; 44.00; 125.00; 149.00; 128.00;
206; 11235.50; 149.00; 19.00; 43.00; 21.00; 44.00; 125.00; 149.00; 128.00;
207; 11236.00; 149.00; 18.00; 43.00; 21.00; 44.00; 125.00; 149.00; 127.00;
208; 11130.50; 149.00; 18.00; 43.00; 22.00; 44.00; 124.00; 149.00; 127.00;
209; 11130.00; 149.00; 18.00; 44.00; 21.00; 44.00; 124.00; 149.00; 127.00;
210; 11025.00; 149.00; 18.00; 44.00; 21.00; 45.00; 124.00; 149.00; 126.00;
211; 10973.00; 149.00; 19.00; 44.00; 21.00; 44.00; 123.00; 148.00; 127.00;
212; 10868.50; 148.00; 18.00; 44.00; 21.00; 45.00; 123.00; 149.00; 125.00;
213; 10920.00; 149.00; 18.00; 44.00; 21.00; 45.00; 123.00; 148.00; 126.00;
214; 10867.50; 148.00; 18.00; 44.00; 21.00; 45.00; 123.00; 148.00; 126.00;
215; 10867.50; 148.00; 18.00; 44.00; 21.00; 45.00; 123.00; 148.00; 126.00;
216; 10920.00; 149.00; 18.00; 44.00; 21.00; 45.00; 123.00; 148.00; 126.00;
217; 10868.00; 149.00; 19.00; 44.00; 21.00; 45.00; 123.00; 148.00; 126.00;
218; 10764.50; 149.00; 20.00; 45.00; 21.00; 45.00; 123.00; 148.00; 126.00;
219; 10764.00; 149.00; 20.00; 44.00; 22.00; 45.00; 123.00; 148.00; 126.00;
220; 10764.00; 149.00; 20.00; 44.00; 22.00; 45.00; 123.00; 148.00; 126.00;
221; 10867.50; 148.00; 19.00; 44.00; 22.00; 45.00; 124.00; 148.00; 127.00;
222; 10867.50; 148.00; 19.00; 44.00; 22.00; 45.00; 124.00; 148.00; 127.00;
223; 10867.50; 148.00; 19.00; 44.00; 22.00; 45.00; 124.00; 148.00; 127.00;
224; 10867.50; 148.00; 19.00; 44.00; 22.00; 45.00; 124.00; 148.00; 127.00;
225; 10867.50; 148.00; 19.00; 44.00; 22.00; 45.00; 124.00; 148.00; 127.00;
226; 10766.50; 147.00; 19.00; 43.00; 24.00; 46.00; 125.00; 148.00; 127.00;
227; 10816.50; 148.00; 20.00; 43.00; 23.00; 46.00; 125.00; 148.00; 127.00;
228; 10868.50; 148.00; 20.00; 43.00; 23.00; 45.00; 125.00; 148.00; 127.00;
229; 10920.00; 148.00; 20.00; 43.00; 23.00; 45.00; 125.00; 148.00; 128.00;
230; 10920.50; 148.00; 20.00; 43.00; 24.00; 44.00; 125.00; 148.00; 128.00;
231; 10972.50; 148.00; 20.00; 43.00; 23.00; 44.00; 125.00; 148.00; 128.00;
232; 10972.50; 148.00; 20.00; 43.00; 23.00; 44.00; 125.00; 148.00; 128.00;
233; 10869.00; 147.00; 20.00; 43.00; 24.00; 45.00; 126.00; 148.00; 128.00;
234; 10921.00; 147.00; 20.00; 43.00; 24.00; 44.00; 126.00; 148.00; 128.00;
235; 10869.00; 146.00; 20.00; 43.00; 24.00; 44.00; 126.00; 148.00; 128.00;
236; 10869.00; 146.00; 20.00; 43.00; 24.00; 44.00; 126.00; 148.00; 128.00;
237; 10920.00; 146.00; 20.00; 43.00; 24.00; 44.00; 126.00; 148.00; 129.00;
238; 10973.00; 146.00; 20.00; 42.00; 24.00; 44.00; 126.00; 148.00; 129.00;
239; 10973.00; 146.00; 20.00; 42.00; 24.00; 44.00; 126.00; 148.00; 129.00;
240; 10972.50; 147.00; 20.00; 43.00; 24.00; 44.00; 126.00; 148.00; 129.00;
241; 10921.00; 147.00; 20.00; 43.00; 24.00; 44.00; 126.00; 148.00; 128.00;
242; 10972.50; 148.00; 20.00; 43.00; 23.00; 45.00; 126.00; 148.00; 128.00;
243; 10972.50; 148.00; 20.00; 43.00; 23.00; 44.00; 125.00; 148.00; 128.00;
244; 10972.50; 148.00; 20.00; 43.00; 23.00; 44.00; 125.00; 148.00; 128.00;
245; 10972.50; 147.00; 19.00; 43.00; 23.00; 44.00; 125.00; 148.00; 128.00;
246; 10920.00; 147.00; 19.00; 43.00; 23.00; 45.00; 125.00; 148.00; 128.00;
247; 10868.50; 148.00; 20.00; 43.00; 23.00; 45.00; 125.00; 148.00; 127.00;
248; 10816.50; 148.00; 20.00; 43.00; 23.00; 46.00; 125.00; 148.00; 127.00;
249; 10868.50; 148.00; 20.00; 43.00; 23.00; 45.00; 125.00; 148.00; 127.00;
250; 10816.00; 148.00; 20.00; 44.00; 23.00; 45.00; 125.00; 148.00; 127.00;
251; 10714.50; 147.00; 20.00; 43.00; 25.00; 45.00; 125.00; 148.00; 127.00;
252; 10714.50; 147.00; 20.00; 43.00; 25.00; 45.00; 125.00; 148.00; 127.00;
253; 10714.50; 147.00; 20.00; 43.00; 25.00; 45.00; 125.00; 148.00; 127.00;
254; 10764.00; 147.00; 20.00; 44.00; 23.00; 45.00; 125.00; 148.00; 127.00;
255; 10714.50; 147.00; 20.00; 43.00; 25.00; 45.00; 125.00; 148.00; 127.00;
256; 10714.50; 147.00; 20.00; 43.00; 25.00; 45.00; 125.00; 148.00; 127.00;
257; 10765.50; 147.00; 20.00; 43.00; 24.00; 45.00; 125.00; 148.00; 127.00;
258; 10713.00; 147.00; 20.00; 44.00; 24.00; 45.00; 125.00; 148.00; 127.00;
259; 10713.00; 147.00; 20.00; 44.00; 24.00; 45.00; 125.00; 148.00; 127.00;
260; 10661.50; 146.00; 20.00; 44.00; 24.00; 45.00; 125.00; 148.00; 127.00;
261; 10661.00; 147.00; 21.00; 44.00; 24.00; 45.00; 125.00; 148.00; 127.00;
262; 10661.00; 147.00; 21.00; 44.00; 24.00; 45.00; 125.00; 148.00; 127.00;
263; 10610.00; 147.00; 21.00; 43.00; 26.00; 45.00; 125.00; 147.00; 128.00;
264; 10611.00; 146.00; 21.00; 43.00; 26.00; 45.00; 126.00; 147.00; 128.00;
265; 10557.50; 146.00; 21.00; 44.00; 25.00; 45.00; 125.00; 147.00; 128.00;
266; 10507.00; 146.00; 21.00; 44.00; 25.00; 45.00; 125.00; 147.00; 127.00;
267; 10507.00; 146.00; 21.00; 44.00; 25.00; 45.00; 125.00; 147.00; 127.00;
268; 10507.00; 146.00; 21.00; 44.00; 25.00; 45.00; 125.00; 147.00; 127.00;
269; 10506.00; 146.00; 21.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
270; 10506.00; 146.00; 21.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
271; 10506.00; 146.00; 21.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
272; 10506.00; 145.00; 20.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
273; 10506.00; 145.00; 20.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
274; 10557.50; 146.00; 20.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
275; 10557.50; 147.00; 21.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
276; 10609.00; 147.00; 20.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
277; 10609.00; 147.00; 20.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
278; 10557.50; 146.00; 20.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
279; 10609.00; 147.00; 20.00; 44.00; 24.00; 45.00; 124.00; 147.00; 127.00;
280; 10660.00; 147.00; 20.00; 44.00; 23.00; 45.00; 124.00; 147.00; 127.00;
281; 10712.00; 147.00; 20.00; 44.00; 23.00; 44.00; 124.00; 147.00; 127.00;
